	QID	label	geneID	proteinID	wikilink
1380	Q18031475	ITSN1	6453	Q21141172	https://en.wikipedia.org/wiki/Intersectin_1
1381	Q18031475	ITSN1	6453	Q21149000	https://en.wikipedia.org/wiki/Intersectin_1
1382	Q18031475	ITSN1	6453	Q21149407	https://en.wikipedia.org/wiki/Intersectin_1
1389	Q18031476	SH3GL1	6455	Q21113208	https://en.wikipedia.org/wiki/SH3GL1
1390	Q18031476	SH3GL1	6455	Q21113214	https://en.wikipedia.org/wiki/SH3GL1
1399	Q18031477	SH3GL2	6456	Q21113755	https://en.wikipedia.org/wiki/SH3GL2
1405	Q18031478	SH3GL3	6457	Q21112747	https://en.wikipedia.org/wiki/SH3GL3
1412	Q18031483	SHC1	6464	Q21116165	https://en.wikipedia.org/wiki/SHC1
1420	Q18031486	FBXW4	6468	Q21101414	https://en.wikipedia.org/wiki/FBXW4
1424	Q18031490	SHMT2	6472	Q21106465	https://en.wikipedia.org/wiki/Serine_hydroxymethyltransferase_2
1425	Q18031490	SHMT2	6472	Q21151419	https://en.wikipedia.org/wiki/Serine_hydroxymethyltransferase_2
1430	Q18031491	SHOX2	6474	Q21123870	https://en.wikipedia.org/wiki/SHOX2
1434	Q18031494	SIAH1	6477	Q21116389	https://en.wikipedia.org/wiki/SIAH1
1437	Q18031496	SIAH2	6478	Q21123631	https://en.wikipedia.org/wiki/SIAH2
1440	Q18031500	ST3GAL4	6484	Q21136022	https://en.wikipedia.org/wiki/ST3GAL4
1444	Q18031501	ST3GAL3	6487	Q21136003	https://en.wikipedia.org/wiki/ST3GAL3
1448	Q18031502	ST8SIA1	6489	Q21136050	https://en.wikipedia.org/wiki/ST8SIA1
1452	Q18031504	PMEL	6490	Q21124311	https://en.wikipedia.org/wiki/PMEL_(gene)
1453	Q18031504	PMEL	6490	Q21149078	https://en.wikipedia.org/wiki/PMEL_(gene)
1461	Q18031505	STIL	6491	Q21109724	https://en.wikipedia.org/wiki/STIL
1462	Q18031505	STIL	6491	Q21137821	https://en.wikipedia.org/wiki/STIL
1463	Q18031505	STIL	6491	Q21142579	https://en.wikipedia.org/wiki/STIL
1476	Q18031506	SIM1	6492	Q21134504	https://en.wikipedia.org/wiki/SIM1
1480	Q18031507	SIM2	6493	Q21130931	https://en.wikipedia.org/wiki/SIM2
1483	Q18031508	SIPA1	6494	Q21114053	https://en.wikipedia.org/wiki/SIPA1
1484	Q18031508	SIPA1	6494	Q21142785	https://en.wikipedia.org/wiki/SIPA1
1490	Q18031509	SIX1	6495	Q21116377	https://en.wikipedia.org/wiki/SIX1
1494	Q18031510	SIX3	6496	Q21135600	https://en.wikipedia.org/wiki/SIX3
1498	Q18031512	SKIL	6498	Q21116339	https://en.wikipedia.org/wiki/SKIL
1506	Q14891716	APCS	325	Q7455513	https://en.wikipedia.org/wiki/Serum_amyloid_P_component
1511	Q14897641	SNAP25	6616	Q3943776	https://en.wikipedia.org/wiki/SNAP25
1521	Q14897645	OPRK1	4986	Q8083989	https://en.wikipedia.org/wiki/%CE%9A-opioid_receptor
1527	Q14897652	ROR2	4920	Q7277408	https://en.wikipedia.org/wiki/ROR2
1532	Q14897677	LALBA	3906	Q1754323	https://en.wikipedia.org/wiki/Alpha-lactalbumin
1544	Q14897694	NTRK1	4914	Q4051790	https://en.wikipedia.org/wiki/Tropomyosin_receptor_kinase_A
1551	Q14897782	NTRK2	4915	Q7844742	https://en.wikipedia.org/wiki/Tropomyosin_receptor_kinase_B
1563	Q14897851	CD40LG	959	Q2071144	https://en.wikipedia.org/wiki/CD154
1577	Q14897864	VLDLR	7436	Q1979313	https://en.wikipedia.org/wiki/VLDL_receptor
1583	Q14897872	NGFR	4804	Q4044941	https://en.wikipedia.org/wiki/Low-affinity_nerve_growth_factor_receptor
1589	Q14897880	NTRK3	4916	Q7844741	https://en.wikipedia.org/wiki/Tropomyosin_receptor_kinase_C
1590	Q14897880	NTRK3	4916	Q21138941	https://en.wikipedia.org/wiki/Tropomyosin_receptor_kinase_C
1598	Q14897899	FGF23	8074	Q3616234	https://en.wikipedia.org/wiki/Fibroblast_growth_factor_23
1605	Q18027728	IGHMBP2	3508	Q21122816	https://en.wikipedia.org/wiki/IGHMBP2
1610	Q18027731	JCHAIN	3512	Q21111084	https://en.wikipedia.org/wiki/J_chain
1611	Q18027731	JCHAIN	3512	Q21138235	https://en.wikipedia.org/wiki/J_chain
1624	Q18027737	RBPJ	3516	Q21138405	https://en.wikipedia.org/wiki/RBPJ
1625	Q18027737	RBPJ	3516	Q21201732	https://en.wikipedia.org/wiki/RBPJ
1633	Q18027792	IGLL1	3543	Q21131548	https://en.wikipedia.org/wiki/IGLL1
1637	Q18027802	IGSF1	3547	Q21171766	https://en.wikipedia.org/wiki/IGSF1
1641	Q18027808	IHH	3549	Q21119809	https://en.wikipedia.org/wiki/Indian_hedgehog_(protein)
1643	Q18027810	IK	3550	Q21115386	https://en.wikipedia.org/wiki/IK_(gene)
1644	Q18027810	IK	3550	Q21141689	https://en.wikipedia.org/wiki/IK_(gene)
1645	Q18027810	IK	3550	Q21151155	https://en.wikipedia.org/wiki/IK_(gene)
1657	Q18027817	IL1RAP	3556	Q21143111	https://en.wikipedia.org/wiki/IL1RAP
1658	Q18027817	IL1RAP	3556	Q21173882	https://en.wikipedia.org/wiki/IL1RAP
1664	Q18027822	IL2RB	3560	Q21120631	https://en.wikipedia.org/wiki/IL2RB
1667	Q18027827	IL3RA	3563	Q21116062	https://en.wikipedia.org/wiki/IL3RA
1675	Q18027830	IL4R	3566	Q21116060	https://en.wikipedia.org/wiki/Interleukin-4_receptor
1676	Q18027830	IL4R	3566	Q21151473	https://en.wikipedia.org/wiki/Interleukin-4_receptor
1685	Q18027833	IL5RA	3568	Q21116069	https://en.wikipedia.org/wiki/Interleukin_5_receptor_alpha_subunit
1686	Q18027833	IL5RA	3568	Q21142243	https://en.wikipedia.org/wiki/Interleukin_5_receptor_alpha_subunit
1695	Q18027836	IL6R	3570	Q21116057	https://en.wikipedia.org/wiki/Interleukin-6_receptor
1699	Q18027842	IL7R	3575	Q21116058	https://en.wikipedia.org/wiki/Interleukin-7_receptor-%CE%B1
1700	Q18027842	IL7R	3575	Q21151401	https://en.wikipedia.org/wiki/Interleukin-7_receptor-%CE%B1
1705	Q14901445	UGT1A1	54658	Q3547204	https://en.wikipedia.org/wiki/UDP_glucuronosyltransferase_1_family,_polypeptide_A1
1711	Q14901457	IGF1R	3480	Q2005209	https://en.wikipedia.org/wiki/Insulin-like_growth_factor_1_receptor
1719	Q14901468	HSD11B2	3291	Q2807192	https://en.wikipedia.org/wiki/Corticosteroid_11-beta-dehydrogenase_isozyme_2
1726	Q14901483	DNASE1	1773	Q10814518	https://en.wikipedia.org/wiki/Deoxyribonuclease_I
1735	Q14901649	CFL1	1072	Q4236472	https://en.wikipedia.org/wiki/Cofilin_1
1738	Q14901714	CAV3	859	Q5055040	https://en.wikipedia.org/wiki/Caveolin_3
1742	Q14901827	VCAM1	7412	Q4052494	https://en.wikipedia.org/wiki/VCAM-1
1753	Q14901964	CASP1	834	Q5049052	https://en.wikipedia.org/wiki/Caspase_1
1754	Q14901964	CASP1	834	Q21139363	https://en.wikipedia.org/wiki/Caspase_1
1777	Q14902024	CTSS	1520	Q4217286	https://en.wikipedia.org/wiki/Cathepsin_S
1782	Q14902030	CTSO	1519	Q5052488	https://en.wikipedia.org/wiki/Cathepsin_O
1786	Q14902045	CTSK	1513	Q22679008	https://en.wikipedia.org/wiki/Cathepsin_K
1797	Q14902080	CTSC	1075	Q5052480	https://en.wikipedia.org/wiki/Cathepsin_C
1800	Q14902288	HPCA	3208	Q5768397	https://en.wikipedia.org/wiki/Hippocalcin
1804	Q15311620	NIPBL	25836	Q6954349	https://en.wikipedia.org/wiki/NIPBL
1809	Q15311673	SMC1A	8243	Q7391112	https://en.wikipedia.org/wiki/SMC1A
1810	Q15311673	SMC1A	8243	Q21151617	https://en.wikipedia.org/wiki/SMC1A
1820	Q15311701	CDC42	998	Q1198053	https://en.wikipedia.org/wiki/CDC42
1824	Q15311768	FGD1	2245	Q5425457	https://en.wikipedia.org/wiki/FGD1
1825	Q15311768	FGD1	2245	Q21149287	https://en.wikipedia.org/wiki/FGD1
1831	Q15311787	LMX1B	4010	Q6459216	https://en.wikipedia.org/wiki/LMX1B
1835	Q15311810	SLC26A2	1836	Q7390819	https://en.wikipedia.org/wiki/Sulfate_transporter
1838	Q15311830	TGM1	7051	Q6393627	https://en.wikipedia.org/wiki/Keratinocyte_transglutaminase
1839	Q15311830	TGM1	7051	Q21144835	https://en.wikipedia.org/wiki/Keratinocyte_transglutaminase
1849	Q15311861	CCND1	595	Q5198270	https://en.wikipedia.org/wiki/Cyclin_D1
1862	Q15311903	MIF	4282	Q133582	https://en.wikipedia.org/wiki/Macrophage_migration_inhibitory_factor
1863	Q15311903	MIF	4282	Q21123137	https://en.wikipedia.org/wiki/Macrophage_migration_inhibitory_factor
1875	Q15311955	CRTAP	10491	Q5047347	https://en.wikipedia.org/wiki/Cartilage_associated_protein
1879	Q15312073	NR4A1	3164	Q12063746	https://en.wikipedia.org/wiki/NH41
1880	Q15312073	NR4A1	3164	Q21117793	https://en.wikipedia.org/wiki/NH41
1881	Q15312073	NR4A1	3164	Q21141330	https://en.wikipedia.org/wiki/NH41
1884	Q15312256	NR4A2	4929	Q11694893	https://en.wikipedia.org/wiki/Nuclear_receptor_4A2
1885	Q15312256	NR4A2	4929	Q21114041	https://en.wikipedia.org/wiki/Nuclear_receptor_4A2
1895	Q15312389	NR4A3	8013	Q15312372	https://en.wikipedia.org/wiki/Nuclear_receptor_4A3
1900	Q15312538	NR5A1	2516	Q7611614	https://en.wikipedia.org/wiki/Steroidogenic_factor_1
1901	Q15312538	NR5A1	2516	Q21151411	https://en.wikipedia.org/wiki/Steroidogenic_factor_1
1903	Q14902310	ESR1	2099	Q5401858	https://en.wikipedia.org/wiki/Estrogen_receptor_alpha
1908	Q14902475	GAA	2548	Q565672	https://en.wikipedia.org/wiki/Acid_alpha-glucosidase
1909	Q14902475	GAA	2548	Q21148679	https://en.wikipedia.org/wiki/Acid_alpha-glucosidase
1920	Q14902484	PCSK2	5126	Q7250440	https://en.wikipedia.org/wiki/Proprotein_convertase_2
1926	Q14902502	AQP4	361	Q3820749	https://en.wikipedia.org/wiki/Aquaporin_4
1927	Q14902502	AQP4	361	Q21117937	https://en.wikipedia.org/wiki/Aquaporin_4
1937	Q14902527	AQP2	359	Q2045854	https://en.wikipedia.org/wiki/Aquaporin_2
1945	Q14903102	BMP7	655	Q699996	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_7
1946	Q14903102	BMP7	655	Q21096346	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_7
1964	Q14903153	BMP2	650	Q699997	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_2
1974	Q14903397	BMP4	652	Q700001	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_4
1975	Q14903397	BMP4	652	Q21143327	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_4
1986	Q14903582	BMP15	9210	Q22677344	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_15
1989	Q14903592	BMP10	27302	Q4941561	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_10
1992	Q14903601	BMP8B	656	Q4941572	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_8B
1999	Q14903608	TGM2	7052	Q647813	https://en.wikipedia.org/wiki/Tissue_transglutaminase
2003	Q18027855	IL9R	3581	Q16252354	https://en.wikipedia.org/wiki/Interleukin-9_receptor
2006	Q18027858	IL10RA	3587	Q21103383	https://en.wikipedia.org/wiki/Interleukin_10_receptor,_alpha_subunit
2009	Q18027860	IL10RB	3588	Q21103379	https://en.wikipedia.org/wiki/Interleukin_10_receptor,_beta_subunit
2010	Q18027860	IL10RB	3588	Q21151214	https://en.wikipedia.org/wiki/Interleukin_10_receptor,_beta_subunit
2015	Q18027864	IL11RA	3590	Q21130438	https://en.wikipedia.org/wiki/Interleukin_11_receptor_alpha_subunit
2016	Q18027864	IL11RA	3590	Q21142409	https://en.wikipedia.org/wiki/Interleukin_11_receptor_alpha_subunit
2022	Q18027869	IL12A	3592	Q21120636	https://en.wikipedia.org/wiki/IL12A
2026	Q18027872	IL12B	3593	Q21120640	https://en.wikipedia.org/wiki/Interleukin-12_subunit_beta
2028	Q18027875	IL12RB1	3594	Q21103375	https://en.wikipedia.org/wiki/Interleukin_12_receptor,_beta_1_subunit
2033	Q18027877	IL12RB2	3595	Q21103407	https://en.wikipedia.org/wiki/Interleukin_12_receptor,_beta_2_subunit
2034	Q18027877	IL12RB2	3595	Q21139071	https://en.wikipedia.org/wiki/Interleukin_12_receptor,_beta_2_subunit
2038	Q18027880	IL13RA1	3597	Q21103378	https://en.wikipedia.org/wiki/Interleukin_13_receptor,_alpha_1
2040	Q18027884	IL13RA2	3598	Q21103385	https://en.wikipedia.org/wiki/IL13RA2
2044	Q18027886	IL15RA	3601	Q21103380	https://en.wikipedia.org/wiki/Interleukin_15_receptor,_alpha_subunit
2045	Q18027886	IL15RA	3601	Q21142385	https://en.wikipedia.org/wiki/Interleukin_15_receptor,_alpha_subunit
2050	Q18027889	IL17A	3605	Q21114291	https://en.wikipedia.org/wiki/IL17A
2058	Q18027892	FOXK2	3607	Q21101488	https://en.wikipedia.org/wiki/FOXK2
2063	Q18027896	ILF2	3608	Q21116070	https://en.wikipedia.org/wiki/ILF2
2066	Q18027898	ILF3	3609	Q21111467	https://en.wikipedia.org/wiki/ILF3
2070	Q18027902	IMPA1	3612	Q21114704	https://en.wikipedia.org/wiki/Inositol_monophosphatase_1
2071	Q18027902	IMPA1	3612	Q21140490	https://en.wikipedia.org/wiki/Inositol_monophosphatase_1
2074	Q18027905	IMPA2	3613	Q21114690	https://en.wikipedia.org/wiki/Inositol_monophosphatase_2
2077	Q18027910	IMPDH2	3615	Q21119156	https://en.wikipedia.org/wiki/IMPDH2
2078	Q18027910	IMPDH2	3615	Q21143195	https://en.wikipedia.org/wiki/IMPDH2
2082	Q18027913	IMPG1	3617	Q21132654	https://en.wikipedia.org/wiki/IMPG1
2087	Q18027915	INCENP	3619	Q21157003	https://en.wikipedia.org/wiki/INCENP
2090	Q18027918	ING1	3621	Q21114725	https://en.wikipedia.org/wiki/ING1
2091	Q18027918	ING1	3621	Q21144309	https://en.wikipedia.org/wiki/ING1
2102	Q18027921	ING2	3622	Q21114719	https://en.wikipedia.org/wiki/ING2
2107	Q14903748	BMP6	654	Q4941569	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_6
2110	Q14903759	BMP5	653	Q4941570	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_5
2111	Q14903759	BMP5	653	Q21149387	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_5
2120	Q14903767	BMP3	651	Q14903766	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_3
2124	Q14903775	BMP8A	353500	Q4941571	https://en.wikipedia.org/wiki/Bone_morphogenetic_protein_8A
2127	Q14903784	SMAD1	4086	Q699999	https://en.wikipedia.org/wiki/Mothers_against_decapentaplegic_homolog_1
2134	Q14903945	SMAD2	4087	Q6917574	https://en.wikipedia.org/wiki/Mothers_against_decapentaplegic_homolog_2
2135	Q14903945	SMAD2	4087	Q21142529	https://en.wikipedia.org/wiki/Mothers_against_decapentaplegic_homolog_2
2147	Q14903974	SMAD3	4088	Q6917575	https://en.wikipedia.org/wiki/Mothers_against_decapentaplegic_homolog_3
2154	Q14904336	SMAD6	4091	Q14904318	https://en.wikipedia.org/wiki/Mothers_against_decapentaplegic_homolog_6
2159	Q14904352	SMAD5	4090	Q14904349	https://en.wikipedia.org/wiki/Mothers_against_decapentaplegic_homolog_5
2165	Q14904375	SMAD7	4092	Q6917578	https://en.wikipedia.org/wiki/Mothers_against_decapentaplegic_homolog_7
2172	Q14904385	SMAD9	4093	Q6917579	https://en.wikipedia.org/wiki/Mothers_against_decapentaplegic_homolog_9
2178	Q14904550	APOC1	341	Q1977297	https://en.wikipedia.org/wiki/Apolipoprotein_C-I
2187	Q14904569	NTF3	4908	Q24190	https://en.wikipedia.org/wiki/Neurotrophin-3
2193	Q14904613	TGFB1	7040	Q2062543	https://en.wikipedia.org/wiki/TGF_beta_1
2201	Q14904760	FSHR	2492	Q5464652	https://en.wikipedia.org/wiki/Follicle-stimulating_hormone_receptor
2208	Q15312697	NR5A2	2494	Q6658210	https://en.wikipedia.org/wiki/Liver_receptor_homolog-1
2212	Q15312843	NR6A1	2649	Q5550956	https://en.wikipedia.org/wiki/Germ_cell_nuclear_factor
2213	Q15312843	NR6A1	2649	Q21149362	https://en.wikipedia.org/wiki/Germ_cell_nuclear_factor
2219	Q15312971	NR0B2	8431	Q3486853	https://en.wikipedia.org/wiki/Small_heterodimer_partner
2224	Q15313097	NR2F6	2063	Q7905828	https://en.wikipedia.org/wiki/V-erbA-related_gene
2225	Q15313097	NR2F6	2063	Q21151173	https://en.wikipedia.org/wiki/V-erbA-related_gene
2230	Q15313240	NR2E1	7101	Q7670615	https://en.wikipedia.org/wiki/TLX
2231	Q15313240	NR2E1	7101	Q21151376	https://en.wikipedia.org/wiki/TLX
2240	Q15313456	DNMT3B	1789	Q5205795	https://en.wikipedia.org/wiki/DNMT3B
2246	Q15313653	HESX1	8820	Q5629488	https://en.wikipedia.org/wiki/HESX1
2247	Q15313653	HESX1	8820	Q21150461	https://en.wikipedia.org/wiki/HESX1
2254	Q15313770	DTNBP1	84062	Q4162121	https://en.wikipedia.org/wiki/Dysbindin
2261	Q15313986	TP63	8626	Q7671094	https://en.wikipedia.org/wiki/TP63
2267	Q15314373	STX11	8676	Q7394879	https://en.wikipedia.org/wiki/STX11
2273	Q15314476	UNC13D	201294	Q7865201	https://en.wikipedia.org/wiki/UNC13D
2274	Q15314476	UNC13D	201294	Q21144129	https://en.wikipedia.org/wiki/UNC13D
2283	Q15314615	NR0B1	190	Q5204362	https://en.wikipedia.org/wiki/DAX1
2284	Q15314615	NR0B1	190	Q21137010	https://en.wikipedia.org/wiki/DAX1
2290	Q15314786	CTNNBIP1	56998	Q5014587	https://en.wikipedia.org/wiki/CTNNBIP1
2297	Q15314942	CDK9	1025	Q5198256	https://en.wikipedia.org/wiki/Cyclin-dependent_kinase_9
2298	Q15314942	CDK9	1025	Q21149281	https://en.wikipedia.org/wiki/Cyclin-dependent_kinase_9
2307	Q14904860	ZFYVE9	9372	Q8072290	https://en.wikipedia.org/wiki/Zinc_finger_FYVE_domain-containing_protein_9
2310	Q14904874	HLA-DRA	3122	Q5630190	https://en.wikipedia.org/wiki/HLA-DRA
2314	Q14904899	EPOR	2057	Q5396506	https://en.wikipedia.org/wiki/Erythropoietin_receptor
2317	Q14904911	GCGR	2642	Q3931279	https://en.wikipedia.org/wiki/Glucagon_receptor
2324	Q14904962	BMPR1A	657	Q3631924	https://en.wikipedia.org/wiki/BMPR1A
2331	Q14904983	CYP11B2	1585	Q3609382	https://en.wikipedia.org/wiki/Aldosterone_synthase
2338	Q14905006	HEXB	3074	Q5629497	https://en.wikipedia.org/wiki/HEXB
2339	Q14905006	HEXB	3074	Q21137604	https://en.wikipedia.org/wiki/HEXB
2346	Q14905041	NR1H4	9971	Q1085078	https://en.wikipedia.org/wiki/Farnesoid_X_receptor
2347	Q14905041	NR1H4	9971	Q21141080	https://en.wikipedia.org/wiki/Farnesoid_X_receptor
2364	Q14905078	NR1I3	9970	Q1500004	https://en.wikipedia.org/wiki/Constitutive_androstane_receptor
2365	Q14905078	NR1I3	9970	Q21141109	https://en.wikipedia.org/wiki/Constitutive_androstane_receptor
2374	Q14905095	ACVR1C	130399	Q4650907	https://en.wikipedia.org/wiki/ACVR1C
2376	Q14905108	ACVR1B	91	Q1500003	https://en.wikipedia.org/wiki/ACVR1B
2383	Q14905126	CLN3	1201	Q1500005	https://en.wikipedia.org/wiki/Battenin
2386	Q14905142	ACVR1	90	Q4650904	https://en.wikipedia.org/wiki/ACVR1
2387	Q14905142	ACVR1	90	Q21137834	https://en.wikipedia.org/wiki/ACVR1
2403	Q15321582	DISC1	27185	Q21151719	https://en.wikipedia.org/wiki/DISC1
2409	Q15321841	WNT4	54361	Q7953610	https://en.wikipedia.org/wiki/WNT4
2415	Q15322133	RHOB	388	Q7276721	https://en.wikipedia.org/wiki/RHOB
2420	Q15322329	LTB4R	1241	Q10988613	https://en.wikipedia.org/wiki/Leukotriene_B4_receptor_1
2421	Q15322329	LTB4R	1241	Q21137449	https://en.wikipedia.org/wiki/Leukotriene_B4_receptor_1
2428	Q15322457	MN1	4330	Q6716886	https://en.wikipedia.org/wiki/MN1_(gene)
2431	Q15322485	TRPM1	4308	Q7671478	https://en.wikipedia.org/wiki/TRPM1
2432	Q15322485	TRPM1	4308	Q21150831	https://en.wikipedia.org/wiki/TRPM1
2435	Q15322561	NPAS2	4862	Q6955017	https://en.wikipedia.org/wiki/NPAS2
2438	Q15322678	TRPC1	7220	Q7671460	https://en.wikipedia.org/wiki/TRPC1
2441	Q15322900	TRPC3	7222	Q7671461	https://en.wikipedia.org/wiki/TRPC3
2442	Q15322900	TRPC3	7222	Q21152230	https://en.wikipedia.org/wiki/TRPC3
2447	Q15322924	TRPC4	7223	Q7671464	https://en.wikipedia.org/wiki/TRPC4
2450	Q15323059	TRPC5	7224	Q7671468	https://en.wikipedia.org/wiki/TRPC5
2455	Q15323140	TRPS1	7227	Q7840697	https://en.wikipedia.org/wiki/Tricho-rhino-phalangeal_syndrome_Type_1
2456	Q15323140	TRPS1	7227	Q21137403	https://en.wikipedia.org/wiki/Tricho-rhino-phalangeal_syndrome_Type_1
2459	Q15323153	PER3	8863	Q7119001	https://en.wikipedia.org/wiki/PER3
2462	Q15323251	PER2	8864	Q7119000	https://en.wikipedia.org/wiki/PER2
2465	Q15323274	TRPA1	8989	Q7834290	https://en.wikipedia.org/wiki/TRPA1
2466	Q15323274	TRPA1	8989	Q21143605	https://en.wikipedia.org/wiki/TRPA1
2474	Q15323365	NR1D1	9572	Q15323346	https://en.wikipedia.org/wiki/Rev-ErbA_alpha
2476	Q15323469	FBXL3	26224	Q5424662	https://en.wikipedia.org/wiki/FBXL3
2480	Q15323572	TRPM5	29850	Q15323565	https://en.wikipedia.org/wiki/TRPM5
2485	Q15323670	TRPV2	51393	Q7671497	https://en.wikipedia.org/wiki/TRPV2
2486	Q15323670	TRPV2	51393	Q21149897	https://en.wikipedia.org/wiki/TRPV2
2489	Q15323765	TRPM4	54795	Q7671480	https://en.wikipedia.org/wiki/TRPM4
2492	Q15323879	ARNTL2	56938	Q4653884	https://en.wikipedia.org/wiki/ARNTL2
2493	Q15323879	ARNTL2	56938	Q21142826	https://en.wikipedia.org/wiki/ARNTL2
2500	Q15324011	TRPC7	57113	Q7671473	https://en.wikipedia.org/wiki/TRPC7
2502	Q15324120	TRPV4	59341	Q7671500	https://en.wikipedia.org/wiki/TRPV4
2507	Q18027924	INHA	3623	Q21114698	https://en.wikipedia.org/wiki/INHA
2514	Q18027927	INHBA	3624	Q21107458	https://en.wikipedia.org/wiki/INHBA
2515	Q18027927	INHBA	3624	Q21107468	https://en.wikipedia.org/wiki/INHBA
2522	Q18027929	INHBB	3625	Q21108767	https://en.wikipedia.org/wiki/INHBB
2527	Q18027932	INHBC	3626	Q21108768	https://en.wikipedia.org/wiki/INHBC
2532	Q18027934	INPP1	3628	Q21103424	https://en.wikipedia.org/wiki/INPP1
2533	Q18027934	INPP1	3628	Q21140343	https://en.wikipedia.org/wiki/INPP1
2540	Q18027940	INPP4A	3631	Q21103425	https://en.wikipedia.org/wiki/INPP4A
2546	Q18027942	INPP5A	3632	Q21103386	https://en.wikipedia.org/wiki/INPP5A
2547	Q18027942	INPP5A	3632	Q21140420	https://en.wikipedia.org/wiki/INPP5A
2555	Q18027945	INPP5B	3633	Q21103367	https://en.wikipedia.org/wiki/INPP5B
2560	Q18027947	INPP5D	3635	Q21101427	https://en.wikipedia.org/wiki/INPP5D
2561	Q18027947	INPP5D	3635	Q21149478	https://en.wikipedia.org/wiki/INPP5D
2567	Q18027950	INPPL1	3636	Q21097181	https://en.wikipedia.org/wiki/INPPL1
2570	Q18027953	INSIG1	3638	Q21110728	https://en.wikipedia.org/wiki/Insulin-induced_gene_1_protein
2571	Q18027953	INSIG1	3638	Q21141406	https://en.wikipedia.org/wiki/Insulin-induced_gene_1_protein
2576	Q18027956	INSL3	3640	Q21155113	https://en.wikipedia.org/wiki/INSL3
2579	Q18027958	INSL4	3641	Q21111108	https://en.wikipedia.org/wiki/INSL4
2583	Q18027961	INSM1	3642	Q21111107	https://en.wikipedia.org/wiki/INSM1
2589	Q18027964	INSRR	3645	Q21111104	https://en.wikipedia.org/wiki/INSRR
2595	Q18027967	EIF3E	3646	Q21113036	https://en.wikipedia.org/wiki/EIF3S6
2600	Q18027973	PDX1	3651	Q21119709	https://en.wikipedia.org/wiki/PDX1
2603	Q18027981	IRAK1	3654	Q21148644	https://en.wikipedia.org/wiki/IRAK1
2604	Q18027981	IRAK1	3654	Q21173372	https://en.wikipedia.org/wiki/IRAK1
2609	Q18027986	IRAK2	3656	Q21116618	https://en.wikipedia.org/wiki/IRAK2
2614	Q18027992	IRF1	3659	Q21173368	https://en.wikipedia.org/wiki/IRF1
2624	Q18027994	IRF2	3660	Q21140844	https://en.wikipedia.org/wiki/IRF2
2625	Q18027994	IRF2	3660	Q21170943	https://en.wikipedia.org/wiki/IRF2
2635	Q18027997	IRF4	3662	Q21156369	https://en.wikipedia.org/wiki/IRF4
2645	Q18028000	IRF5	3663	Q21137385	https://en.wikipedia.org/wiki/IRF5
2646	Q18028000	IRF5	3663	Q21173373	https://en.wikipedia.org/wiki/IRF5
2660	Q18028003	IRF7	3665	Q21149685	https://en.wikipedia.org/wiki/IRF7
2669	Q18028006	ISG20	3669	Q21114780	https://en.wikipedia.org/wiki/ISG20
2670	Q18028006	ISG20	3669	Q21139372	https://en.wikipedia.org/wiki/ISG20
2678	Q18028009	ISL1	3670	Q21114762	https://en.wikipedia.org/wiki/ISL1
2681	Q18028011	ISLR	3671	Q21114749	https://en.wikipedia.org/wiki/ISLR
2682	Q18028011	ISLR	3671	Q21139095	https://en.wikipedia.org/wiki/ISLR
2687	Q18028020	ITGA7	3679	Q21107787	https://en.wikipedia.org/wiki/Integrin_alpha_7
2688	Q18028020	ITGA7	3679	Q21144027	https://en.wikipedia.org/wiki/Integrin_alpha_7
2699	Q18028022	ITGA9	3680	Q21107790	https://en.wikipedia.org/wiki/Integrin_alpha_9
2706	Q15324395	TRPM8	79054	Q7671495	https://en.wikipedia.org/wiki/TRPM8
2711	Q15324528	TRPM3	80036	Q7671479	https://en.wikipedia.org/wiki/TRPM3
2716	Q15324546	TRPT1	83707	Q7671489	https://en.wikipedia.org/wiki/TRPT1
2717	Q15324546	TRPT1	83707	Q21148458	https://en.wikipedia.org/wiki/TRPT1
